"Kód štátu";"Názov štátu";"Pohlavie";"5-ročné vekové skupiny";"Vzdelanie";"Zamestnanie (ISCO - triedy)";"abs."
SK0;Slovenská republika;muž;25 - 29 rokov;základné vzdelanie - 2. stupeň základnej školy;Administratívni pracovníci v zákazníckych službách;16
SK0;Slovenská republika;muž;25 - 29 rokov;základné vzdelanie - 2. stupeň základnej školy;Administratívni pracovníci na záznam číselných a skladových údajov;296
SK0;Slovenská republika;muž;25 - 29 rokov;základné vzdelanie - 2. stupeň základnej školy;Ostatní pomocní administratívni pracovníci;10
SK0;Slovenská republika;muž;25 - 29 rokov;základné vzdelanie - 2. stupeň základnej školy;Pracovníci v osobných službách;125
SK0;Slovenská republika;muž;25 - 29 rokov;základné vzdelanie - 2. stupeň základnej školy;Predavači;120
SK0;Slovenská republika;muž;25 - 29 rokov;základné vzdelanie - 2. stupeň základnej školy;Pracovníci v oblasti osobnej starostlivosti;14
SK0;Slovenská republika;muž;25 - 29 rokov;základné vzdelanie - 2. stupeň základnej školy;Pracovníci verejnej ochrany a bezpečnostných služieb;41
SK0;Slovenská republika;muž;25 - 29 rokov;základné vzdelanie - 2. stupeň základnej školy;Kvalifikovaní pracovníci v poľnohospodárstve (trhovo orientovaní);67
SK0;Slovenská republika;muž;25 - 29 rokov;základné vzdelanie - 2. stupeň základnej školy;Kvalifikovaní pracovníci v lesníctve, rybárstve a poľovníctve (trhovo orientovaní);20
SK0;Slovenská republika;muž;25 - 29 rokov;základné vzdelanie - 2. stupeň základnej školy;Farmári, rybári, poľovníci a zberači úrody (samozásobovatelia);4
SK0;Slovenská republika;muž;25 - 29 rokov;základné vzdelanie - 2. stupeň základnej školy;Kvalifikovaní stavební robotníci a remeselníci okrem elektrikárov;422
SK0;Slovenská republika;muž;25 - 29 rokov;základné vzdelanie - 2. stupeň základnej školy;Kvalifikovaní robotníci v hutníctve, strojárstve a podobní robotníci;198
SK0;Slovenská republika;muž;25 - 29 rokov;základné vzdelanie - 2. stupeň základnej školy;Umeleckí a ruční remeselníci a tlačiari;10
SK0;Slovenská republika;muž;25 - 29 rokov;základné vzdelanie - 2. stupeň základnej školy;Elektrikári a elektronici;6
SK0;Slovenská republika;muž;25 - 29 rokov;základné vzdelanie - 2. stupeň základnej školy;Spracovatelia a výrobcovia potravinárskych výrobkov, výrobkov z dreva a odevov;116
SK0;Slovenská republika;muž;25 - 29 rokov;základné vzdelanie - 2. stupeň základnej školy;Operátori stacionárnych strojov a zariadení;391
SK0;Slovenská republika;muž;25 - 29 rokov;základné vzdelanie - 2. stupeň základnej školy;Montážni robotníci;385
SK0;Slovenská republika;muž;25 - 29 rokov;základné vzdelanie - 2. stupeň základnej školy;Vodiči a obsluha pojazdných strojných zariadení;375
SK0;Slovenská republika;muž;25 - 29 rokov;základné vzdelanie - 2. stupeň základnej školy;Upratovači a pomocníci;45
SK0;Slovenská republika;muž;25 - 29 rokov;základné vzdelanie - 2. stupeň základnej školy;Pomocní pracovníci v poľnohospodárstve, lesníctve a rybárstve;38
SK0;Slovenská republika;muž;25 - 29 rokov;základné vzdelanie - 2. stupeň základnej školy;Pomocní pracovníci v ťažbe, stavebníctve, výrobe a doprave;394
SK0;Slovenská republika;muž;25 - 29 rokov;základné vzdelanie - 2. stupeň základnej školy;Pomocní pracovníci pri príprave jedla;27
SK0;Slovenská republika;muž;25 - 29 rokov;základné vzdelanie - 2. stupeň základnej školy;Pouliční predavači a pomocní pracovníci v podobných  službách;1
SK0;Slovenská republika;muž;25 - 29 rokov;základné vzdelanie - 2. stupeň základnej školy;Pracovníci pri likvidácii odpadu a ostatní nekvalifikovaní pracovníci;190
SK0;Slovenská republika;muž;25 - 29 rokov;stredné odborné (učňovské) vzdelanie bez maturity (bližšie neuvedené);nezistené;87
SK0;Slovenská republika;muž;25 - 29 rokov;stredné odborné (učňovské) vzdelanie bez maturity (bližšie neuvedené);Ostatné ozbrojené sily;1
SK0;Slovenská republika;muž;25 - 29 rokov;stredné odborné (učňovské) vzdelanie bez maturity (bližšie neuvedené);Vodiči a obsluha pojazdných strojných zariadení;1
SK0;Slovenská republika;muž;25 - 29 rokov;stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);nezistené;311
SK0;Slovenská republika;muž;25 - 29 rokov;stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);Zákonodarcovia, ústavní činitelia, vysokí štátni úradníci a najvyšší predstavitelia podnikov a organizácií;4
SK0;Slovenská republika;muž;25 - 29 rokov;stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);Riadiaci pracovníci (manažéri)  administratívnych, podporných a obchodných  činností;4
SK0;Slovenská republika;muž;25 - 29 rokov;stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);Riadiaci pracovníci (manažéri) vo výrobe a v špecializovaných službách;7
